user:id,score,leaderboard
user:1931,485,leaderboard:2
user:1932,292,leaderboard:3
user:1933,102,leaderboard:3
user:1934,248,leaderboard:3
user:1935,90,leaderboard:3
user:1936,164,leaderboard:2
user:1937,202,leaderboard:3
user:1938,224,leaderboard:3
user:1939,319,leaderboard:3
user:1940,45,leaderboard:3
user:1941,148,leaderboard:3
user:1942,118,leaderboard:3
user:1943,340,leaderboard:2
user:1944,210,leaderboard:2
user:1945,166,leaderboard:2
user:1946,304,leaderboard:3
user:1947,319,leaderboard:3
user:1948,24,leaderboard:3
user:1949,20,leaderboard:2
user:1950,344,leaderboard:2
user:1951,124,leaderboard:3
user:1952,35,leaderboard:2
user:1953,172,leaderboard:2
user:1954,242,leaderboard:3
user:1955,151,leaderboard:2
user:1956,444,leaderboard:2
user:1957,418,leaderboard:2
user:1958,343,leaderboard:3
user:1959,180,leaderboard:3
user:1960,311,leaderboard:3
user:1961,390,leaderboard:2
user:1962,445,leaderboard:3
user:1963,360,leaderboard:2
user:1964,181,leaderboard:3
user:1965,33,leaderboard:2
user:1966,348,leaderboard:2
user:1967,263,leaderboard:2
user:1968,369,leaderboard:3
user:1969,220,leaderboard:2
user:1970,189,leaderboard:2
user:1971,405,leaderboard:3
user:1972,498,leaderboard:2
user:1973,202,leaderboard:2
user:1974,71,leaderboard:3
user:1975,288,leaderboard:3
user:1976,489,leaderboard:3
user:1977,429,leaderboard:3
user:1978,196,leaderboard:2
user:1979,232,leaderboard:3
user:1980,62,leaderboard:3
user:1981,58,leaderboard:2
user:1982,364,leaderboard:2
user:1983,192,leaderboard:2
user:1984,460,leaderboard:2
user:1985,122,leaderboard:2
user:1986,444,leaderboard:3
user:1987,293,leaderboard:3
user:1988,493,leaderboard:2
user:1989,372,leaderboard:3
user:1990,130,leaderboard:2
user:1991,477,leaderboard:2
user:1992,191,leaderboard:2
user:1993,267,leaderboard:3
user:1994,24,leaderboard:3
user:1995,11,leaderboard:2
user:1996,262,leaderboard:2
user:1997,366,leaderboard:2
user:1998,365,leaderboard:2
user:1999,19,leaderboard:3
user:2000,276,leaderboard:2
user:2001,158,leaderboard:3
user:2002,482,leaderboard:3
user:2003,354,leaderboard:3
user:2004,438,leaderboard:2
user:2005,429,leaderboard:2
user:2006,321,leaderboard:3
user:2007,334,leaderboard:2
user:2008,63,leaderboard:2
user:2009,277,leaderboard:3
user:2010,221,leaderboard:2
user:2011,258,leaderboard:2
user:2012,356,leaderboard:2
user:2013,294,leaderboard:2
user:2014,427,leaderboard:2
user:2015,149,leaderboard:2
user:2016,357,leaderboard:3
user:2017,188,leaderboard:2
user:2018,131,leaderboard:2
user:2019,325,leaderboard:3
user:2020,443,leaderboard:3
user:2021,325,leaderboard:2
user:2022,226,leaderboard:3
user:2023,219,leaderboard:2
user:2024,74,leaderboard:2
user:2025,186,leaderboard:2
user:2026,286,leaderboard:2
user:2027,288,leaderboard:2
user:2028,36,leaderboard:2
user:2029,245,leaderboard:2
user:2030,183,leaderboard:3
user:2031,476,leaderboard:2
user:2032,226,leaderboard:3
user:2033,68,leaderboard:3
user:2034,131,leaderboard:2
user:2035,389,leaderboard:2
user:2036,175,leaderboard:2
user:2037,200,leaderboard:2
user:2038,388,leaderboard:3
user:2039,215,leaderboard:3
user:2040,285,leaderboard:3
user:2041,12,leaderboard:3
user:2042,227,leaderboard:3
user:2043,456,leaderboard:2
user:2044,452,leaderboard:3
user:2045,223,leaderboard:3
user:2046,274,leaderboard:2
user:2047,144,leaderboard:3
user:2048,78,leaderboard:2
user:2049,172,leaderboard:3
user:2050,247,leaderboard:2
user:2051,45,leaderboard:2
user:2052,151,leaderboard:3
user:2053,274,leaderboard:2
user:2054,93,leaderboard:2
user:2055,257,leaderboard:3
user:2056,5,leaderboard:3
user:2057,226,leaderboard:2
user:2058,37,leaderboard:3
user:2059,187,leaderboard:3
user:2060,14,leaderboard:3
user:2061,142,leaderboard:2
user:2062,38,leaderboard:2
user:2063,111,leaderboard:3
user:2064,475,leaderboard:3
user:2065,249,leaderboard:3
user:2066,174,leaderboard:3
user:2067,366,leaderboard:3
user:2068,107,leaderboard:3
user:2069,147,leaderboard:3
user:2070,16,leaderboard:3
user:2071,204,leaderboard:3
user:2072,102,leaderboard:3
user:2073,376,leaderboard:3
user:2074,99,leaderboard:3
user:2075,8,leaderboard:3
user:2076,390,leaderboard:3
user:2077,180,leaderboard:3
user:2078,176,leaderboard:2
user:2079,292,leaderboard:3
user:2080,319,leaderboard:3
user:2081,388,leaderboard:3
user:2082,496,leaderboard:2
user:2083,370,leaderboard:2
user:2084,194,leaderboard:3
user:2085,259,leaderboard:3
user:2086,481,leaderboard:2
user:2087,101,leaderboard:2
user:2088,192,leaderboard:2
user:2089,441,leaderboard:2
user:2090,257,leaderboard:3
user:2091,336,leaderboard:2
user:2092,469,leaderboard:3
user:2093,406,leaderboard:3
user:2094,160,leaderboard:3
user:2095,5,leaderboard:2
user:2096,337,leaderboard:2
user:2097,315,leaderboard:3
user:2098,440,leaderboard:3
user:2099,283,leaderboard:2
user:2100,260,leaderboard:2
user:2101,254,leaderboard:2
user:2102,80,leaderboard:3
user:2103,382,leaderboard:2
user:2104,482,leaderboard:2
user:2105,150,leaderboard:3
user:2106,318,leaderboard:2
user:2107,264,leaderboard:3
user:2108,18,leaderboard:2
user:2109,449,leaderboard:2
user:2110,131,leaderboard:3
user:2111,484,leaderboard:3
user:2112,330,leaderboard:2
user:2113,298,leaderboard:2
user:2114,180,leaderboard:3
user:2115,415,leaderboard:3
user:2116,457,leaderboard:2
user:2117,7,leaderboard:3
user:2118,405,leaderboard:2
user:2119,257,leaderboard:3
user:2120,498,leaderboard:3
user:2121,21,leaderboard:3
user:2122,221,leaderboard:3
user:2123,98,leaderboard:2
user:2124,307,leaderboard:2
user:2125,441,leaderboard:3
user:2126,24,leaderboard:3
user:2127,213,leaderboard:3
user:2128,451,leaderboard:2
user:2129,388,leaderboard:3
user:2130,443,leaderboard:2
user:2131,422,leaderboard:2
user:2132,435,leaderboard:3
user:2133,58,leaderboard:3
user:2134,135,leaderboard:3
user:2135,45,leaderboard:3
user:2136,459,leaderboard:2
user:2137,376,leaderboard:3
user:2138,139,leaderboard:3
user:2139,406,leaderboard:2
user:2140,428,leaderboard:2
user:2141,4,leaderboard:3
user:2142,186,leaderboard:2
user:2143,317,leaderboard:2
user:2144,237,leaderboard:3
user:2145,264,leaderboard:2
user:2146,157,leaderboard:2
user:2147,191,leaderboard:3
user:2148,357,leaderboard:2
user:2149,202,leaderboard:3
user:2150,246,leaderboard:2
user:2151,192,leaderboard:3
user:2152,46,leaderboard:3
user:2153,74,leaderboard:3
user:2154,242,leaderboard:3
user:2155,302,leaderboard:2
user:2156,74,leaderboard:2
user:2157,8,leaderboard:2
user:2158,233,leaderboard:3
user:2159,267,leaderboard:3
user:2160,171,leaderboard:3
user:2161,415,leaderboard:3
user:2162,408,leaderboard:2
user:2163,106,leaderboard:3
user:2164,1,leaderboard:2
user:2165,487,leaderboard:3
user:2166,72,leaderboard:2
user:2167,230,leaderboard:3
user:2168,306,leaderboard:2
user:2169,210,leaderboard:3
user:2170,398,leaderboard:2
user:2171,247,leaderboard:3
user:2172,22,leaderboard:2
user:2173,373,leaderboard:2
user:2174,383,leaderboard:3
user:2175,158,leaderboard:3
user:2176,1,leaderboard:2
user:2177,427,leaderboard:3
user:2178,432,leaderboard:2
user:2179,433,leaderboard:3
user:2180,186,leaderboard:2
user:2181,377,leaderboard:3
user:2182,480,leaderboard:2
user:2183,425,leaderboard:3
user:2184,457,leaderboard:2
user:2185,43,leaderboard:2
user:2186,36,leaderboard:2
user:2187,98,leaderboard:2
user:2188,73,leaderboard:2
user:2189,148,leaderboard:2
user:2190,34,leaderboard:3
user:2191,290,leaderboard:2
user:2192,83,leaderboard:3
user:2193,108,leaderboard:3
user:2194,420,leaderboard:3
user:2195,91,leaderboard:2
user:2196,290,leaderboard:2
user:2197,312,leaderboard:3
user:2198,412,leaderboard:2
user:2199,367,leaderboard:3
user:2200,331,leaderboard:2
user:2201,390,leaderboard:3
user:2202,440,leaderboard:2
user:2203,148,leaderboard:3
user:2204,196,leaderboard:3
user:2205,126,leaderboard:3
user:2206,327,leaderboard:3
user:2207,324,leaderboard:3
user:2208,492,leaderboard:3
user:2209,213,leaderboard:2
user:2210,363,leaderboard:2
user:2211,44,leaderboard:3
user:2212,80,leaderboard:3
user:2213,438,leaderboard:3
user:2214,29,leaderboard:3
user:2215,244,leaderboard:2
user:2216,210,leaderboard:2
user:2217,237,leaderboard:2
user:2218,216,leaderboard:2
user:2219,440,leaderboard:3
user:2220,123,leaderboard:3
user:2221,239,leaderboard:3
user:2222,442,leaderboard:2
user:2223,246,leaderboard:3
user:2224,145,leaderboard:3
user:2225,13,leaderboard:2
user:2226,197,leaderboard:3
user:2227,74,leaderboard:3
user:2228,138,leaderboard:2
user:2229,235,leaderboard:3
user:2230,222,leaderboard:2
user:2231,61,leaderboard:2
user:2232,303,leaderboard:3
user:2233,334,leaderboard:3
user:2234,177,leaderboard:3
user:2235,58,leaderboard:2
user:2236,158,leaderboard:2
user:2237,489,leaderboard:2
user:2238,384,leaderboard:2
user:2239,396,leaderboard:2
user:2240,197,leaderboard:3
user:2241,461,leaderboard:2
user:2242,2,leaderboard:3
user:2243,176,leaderboard:2
user:2244,111,leaderboard:3
user:2245,308,leaderboard:3
user:2246,236,leaderboard:2
user:2247,44,leaderboard:2
user:2248,122,leaderboard:2
user:2249,492,leaderboard:2
user:2250,410,leaderboard:3
user:2251,192,leaderboard:3
user:2252,429,leaderboard:3
user:2253,165,leaderboard:3
user:2254,4,leaderboard:3
user:2255,313,leaderboard:2
user:2256,453,leaderboard:2
user:2257,201,leaderboard:2
user:2258,491,leaderboard:3
user:2259,334,leaderboard:2
user:2260,38,leaderboard:2
user:2261,91,leaderboard:3
user:2262,149,leaderboard:2
user:2263,488,leaderboard:3
user:2264,494,leaderboard:2
user:2265,367,leaderboard:3
user:2266,264,leaderboard:2
user:2267,187,leaderboard:3
user:2268,360,leaderboard:3
user:2269,83,leaderboard:2
user:2270,3,leaderboard:3
user:2271,147,leaderboard:2
user:2272,46,leaderboard:3
user:2273,177,leaderboard:3
user:2274,56,leaderboard:3
user:2275,423,leaderboard:2
user:2276,13,leaderboard:3
user:2277,196,leaderboard:2
user:2278,470,leaderboard:3
user:2279,292,leaderboard:3
user:2280,466,leaderboard:2
user:2281,456,leaderboard:2
user:2282,5,leaderboard:2
user:2283,358,leaderboard:2
user:2284,84,leaderboard:3
user:2285,123,leaderboard:2
user:2286,181,leaderboard:2
user:2287,377,leaderboard:3
user:2288,134,leaderboard:3
user:2289,83,leaderboard:3
user:2290,109,leaderboard:2
user:2291,490,leaderboard:3
user:2292,422,leaderboard:3
user:2293,186,leaderboard:2
user:2294,91,leaderboard:3
user:2295,430,leaderboard:3
user:2296,357,leaderboard:3
user:2297,67,leaderboard:3
user:2298,408,leaderboard:2
user:2299,296,leaderboard:2
user:2300,67,leaderboard:2
user:2301,287,leaderboard:2
user:2302,160,leaderboard:2
user:2303,105,leaderboard:3
user:2304,366,leaderboard:3
user:2305,414,leaderboard:3
user:2306,471,leaderboard:3
user:2307,154,leaderboard:2
user:2308,18,leaderboard:3
user:2309,492,leaderboard:2
user:2310,354,leaderboard:3
user:2311,120,leaderboard:3
user:2312,198,leaderboard:3
user:2313,6,leaderboard:3
user:2314,11,leaderboard:2
user:2315,436,leaderboard:3
user:2316,194,leaderboard:2
user:2317,48,leaderboard:3
user:2318,356,leaderboard:2
user:2319,155,leaderboard:3
user:2320,361,leaderboard:3
user:2321,357,leaderboard:3
user:2322,63,leaderboard:2
user:2323,394,leaderboard:3
user:2324,66,leaderboard:3
user:2325,251,leaderboard:2
user:2326,481,leaderboard:2
user:2327,423,leaderboard:3
user:2328,319,leaderboard:2
user:2329,239,leaderboard:3
user:2330,298,leaderboard:3
user:2331,118,leaderboard:2
user:2332,42,leaderboard:3
user:2333,227,leaderboard:2
user:2334,427,leaderboard:2
user:2335,239,leaderboard:2
user:2336,460,leaderboard:3
user:2337,279,leaderboard:3
user:2338,144,leaderboard:2
user:2339,454,leaderboard:2
user:2340,330,leaderboard:3
user:2341,289,leaderboard:2
user:2342,111,leaderboard:2
user:2343,39,leaderboard:2
user:2344,322,leaderboard:3
user:2345,273,leaderboard:3
user:2346,56,leaderboard:2
user:2347,404,leaderboard:3
user:2348,130,leaderboard:3
user:2349,161,leaderboard:3
user:2350,466,leaderboard:2
user:2351,441,leaderboard:3
user:2352,492,leaderboard:3
user:2353,68,leaderboard:2
user:2354,346,leaderboard:3
user:2355,136,leaderboard:3
user:2356,126,leaderboard:2
user:2357,24,leaderboard:3
user:2358,205,leaderboard:3
user:2359,37,leaderboard:2
user:2360,205,leaderboard:3
user:2361,9,leaderboard:3
user:2362,156,leaderboard:3
user:2363,399,leaderboard:2
user:2364,358,leaderboard:2
user:2365,392,leaderboard:3
user:2366,173,leaderboard:3
user:2367,261,leaderboard:2
user:2368,310,leaderboard:3
user:2369,57,leaderboard:3
user:2370,261,leaderboard:2
user:2371,206,leaderboard:3
user:2372,219,leaderboard:2
user:2373,23,leaderboard:3
user:2374,50,leaderboard:2
user:2375,278,leaderboard:2
user:2376,373,leaderboard:3
user:2377,312,leaderboard:3
user:2378,5,leaderboard:2
user:2379,320,leaderboard:3
user:2380,404,leaderboard:2
user:2381,151,leaderboard:3
user:2382,265,leaderboard:3
user:2383,477,leaderboard:2
user:2384,341,leaderboard:2
user:2385,306,leaderboard:3
user:2386,327,leaderboard:2
user:2387,188,leaderboard:2
user:2388,290,leaderboard:3
user:2389,462,leaderboard:2
user:2390,140,leaderboard:3
user:2391,276,leaderboard:2
user:2392,288,leaderboard:3
user:2393,55,leaderboard:3
user:2394,425,leaderboard:2
user:2395,70,leaderboard:3
user:2396,336,leaderboard:2
user:2397,369,leaderboard:2
user:2398,379,leaderboard:2
user:2399,67,leaderboard:2
user:2400,407,leaderboard:2
user:2401,471,leaderboard:3
user:2402,258,leaderboard:2
user:2403,283,leaderboard:3
user:2404,238,leaderboard:3
user:2405,252,leaderboard:3
user:2406,158,leaderboard:3
user:2407,250,leaderboard:2
user:2408,25,leaderboard:3
user:2409,383,leaderboard:2
user:2410,201,leaderboard:3
user:2411,59,leaderboard:2
user:2412,165,leaderboard:2
user:2413,471,leaderboard:2
user:2414,200,leaderboard:3
user:2415,451,leaderboard:2
user:2416,63,leaderboard:3
user:2417,21,leaderboard:2
user:2418,279,leaderboard:2
user:2419,162,leaderboard:3
user:2420,63,leaderboard:2
user:2421,68,leaderboard:3
user:2422,321,leaderboard:2
user:2423,112,leaderboard:2
user:2424,455,leaderboard:3
user:2425,448,leaderboard:2
user:2426,64,leaderboard:2
user:2427,36,leaderboard:2
user:2428,113,leaderboard:2
user:2429,208,leaderboard:2
user:2430,88,leaderboard:3
user:2431,293,leaderboard:3
user:2432,202,leaderboard:3
user:2433,56,leaderboard:2
user:2434,406,leaderboard:3
user:2435,383,leaderboard:2
user:2436,72,leaderboard:3
user:2437,41,leaderboard:3
user:2438,337,leaderboard:3
user:2439,146,leaderboard:3
user:2440,331,leaderboard:2
user:2441,362,leaderboard:2
user:2442,331,leaderboard:2
user:2443,164,leaderboard:2
user:2444,330,leaderboard:2
user:2445,267,leaderboard:2
user:2446,427,leaderboard:2
user:2447,119,leaderboard:2
user:2448,177,leaderboard:3
user:2449,462,leaderboard:3
user:2450,25,leaderboard:3
user:2451,197,leaderboard:3
user:2452,173,leaderboard:2
user:2453,351,leaderboard:2
user:2454,226,leaderboard:2
user:2455,130,leaderboard:3
user:2456,12,leaderboard:2
user:2457,128,leaderboard:2
user:2458,487,leaderboard:3
user:2459,99,leaderboard:2
user:2460,323,leaderboard:2
user:2461,414,leaderboard:3
user:2462,474,leaderboard:3
user:2463,0,leaderboard:3
user:2464,189,leaderboard:3
user:2465,168,leaderboard:2
user:2466,24,leaderboard:3
user:2467,468,leaderboard:3
user:2468,499,leaderboard:2
user:2469,488,leaderboard:3
user:2470,248,leaderboard:3
user:2471,143,leaderboard:3
user:2472,78,leaderboard:3
user:2473,279,leaderboard:3
user:2474,422,leaderboard:2
user:2475,328,leaderboard:3
user:2476,331,leaderboard:2
user:2477,428,leaderboard:3
user:2478,436,leaderboard:2
user:2479,50,leaderboard:2
user:2480,200,leaderboard:3
user:2481,247,leaderboard:3
user:2482,214,leaderboard:3
user:2483,476,leaderboard:3
user:2484,102,leaderboard:3
user:2485,410,leaderboard:3
user:2486,195,leaderboard:2
user:2487,312,leaderboard:3
user:2488,98,leaderboard:2
user:2489,2,leaderboard:3
user:2490,113,leaderboard:2
user:2491,498,leaderboard:2
user:2492,414,leaderboard:2
user:2493,57,leaderboard:3
user:2494,37,leaderboard:3
user:2495,483,leaderboard:3
user:2496,103,leaderboard:3
user:2497,112,leaderboard:2
user:2498,314,leaderboard:3
user:2499,347,leaderboard:2
user:2500,493,leaderboard:2
user:2501,369,leaderboard:2
user:2502,293,leaderboard:3
user:2503,251,leaderboard:3
user:2504,273,leaderboard:2
user:2505,474,leaderboard:2
user:2506,458,leaderboard:3
user:2507,4,leaderboard:3
user:2508,491,leaderboard:3
user:2509,264,leaderboard:2
user:2510,319,leaderboard:2
user:2511,496,leaderboard:3
user:2512,419,leaderboard:2
user:2513,56,leaderboard:2
user:2514,217,leaderboard:2
user:2515,357,leaderboard:3
user:2516,244,leaderboard:2
user:2517,139,leaderboard:2
user:2518,466,leaderboard:2
user:2519,437,leaderboard:3
user:2520,241,leaderboard:2
user:2521,169,leaderboard:3
user:2522,50,leaderboard:2
user:2523,77,leaderboard:2
user:2524,86,leaderboard:2
user:2525,10,leaderboard:2
user:2526,428,leaderboard:2
user:2527,202,leaderboard:3
user:2528,253,leaderboard:3
user:2529,394,leaderboard:3
user:2530,323,leaderboard:3
user:2531,369,leaderboard:3
user:2532,438,leaderboard:2
user:2533,405,leaderboard:3
user:2534,214,leaderboard:2
user:2535,275,leaderboard:3
user:2536,255,leaderboard:3
user:2537,389,leaderboard:3
user:2538,119,leaderboard:2
user:2539,128,leaderboard:2
user:2540,26,leaderboard:3
user:2541,307,leaderboard:2
user:2542,144,leaderboard:2
user:2543,392,leaderboard:3
user:2544,278,leaderboard:2
user:2545,443,leaderboard:3
user:2546,155,leaderboard:3
user:2547,139,leaderboard:2
user:2548,184,leaderboard:3
user:2549,61,leaderboard:2
user:2550,344,leaderboard:3
user:2551,108,leaderboard:3
user:2552,24,leaderboard:3
user:2553,264,leaderboard:3
user:2554,396,leaderboard:3
user:2555,84,leaderboard:2
user:2556,351,leaderboard:2
user:2557,318,leaderboard:3
user:2558,388,leaderboard:2
user:2559,348,leaderboard:3
user:2560,474,leaderboard:3
user:2561,104,leaderboard:3
user:2562,33,leaderboard:2
user:2563,255,leaderboard:2
user:2564,474,leaderboard:3
user:2565,160,leaderboard:3
user:2566,324,leaderboard:3
user:2567,407,leaderboard:2
user:2568,427,leaderboard:2
user:2569,472,leaderboard:2
user:2570,154,leaderboard:3
user:2571,485,leaderboard:3
user:2572,169,leaderboard:3
user:2573,233,leaderboard:2
user:2574,470,leaderboard:2
user:2575,479,leaderboard:2
user:2576,396,leaderboard:3
user:2577,283,leaderboard:2
user:2578,44,leaderboard:3
user:2579,448,leaderboard:3
user:2580,109,leaderboard:2
user:2581,284,leaderboard:2
user:2582,486,leaderboard:2
user:2583,409,leaderboard:3
user:2584,385,leaderboard:2
user:2585,433,leaderboard:3
user:2586,172,leaderboard:3
user:2587,82,leaderboard:3
user:2588,226,leaderboard:3
user:2589,180,leaderboard:2
user:2590,325,leaderboard:2
user:2591,20,leaderboard:2
user:2592,205,leaderboard:2
user:2593,418,leaderboard:2
user:2594,64,leaderboard:3
user:2595,39,leaderboard:2
user:2596,465,leaderboard:2
user:2597,59,leaderboard:3
user:2598,353,leaderboard:2
user:2599,440,leaderboard:3
user:2600,117,leaderboard:2
user:2601,219,leaderboard:2
user:2602,371,leaderboard:2
user:2603,181,leaderboard:3
user:2604,422,leaderboard:2
user:2605,420,leaderboard:3
user:2606,478,leaderboard:3
user:2607,43,leaderboard:3
user:2608,211,leaderboard:2
user:2609,337,leaderboard:3
user:2610,72,leaderboard:3
user:2611,251,leaderboard:2
user:2612,335,leaderboard:3
user:2613,86,leaderboard:2
user:2614,316,leaderboard:3
user:2615,178,leaderboard:3
user:2616,40,leaderboard:3
user:2617,435,leaderboard:3
user:2618,377,leaderboard:2
user:2619,498,leaderboard:3
user:2620,41,leaderboard:2
user:2621,70,leaderboard:2
user:2622,6,leaderboard:3
user:2623,37,leaderboard:3
user:2624,194,leaderboard:2
user:2625,228,leaderboard:3
user:2626,19,leaderboard:2
user:2627,153,leaderboard:3
user:2628,97,leaderboard:3
user:2629,32,leaderboard:3
user:2630,431,leaderboard:2
user:2631,108,leaderboard:3
user:2632,65,leaderboard:3
user:2633,329,leaderboard:2
user:2634,254,leaderboard:2
user:2635,255,leaderboard:3
user:2636,428,leaderboard:3
user:2637,120,leaderboard:2
user:2638,226,leaderboard:3
user:2639,295,leaderboard:2
user:2640,238,leaderboard:2
user:2641,441,leaderboard:3
user:2642,495,leaderboard:2
user:2643,488,leaderboard:2
user:2644,468,leaderboard:3
user:2645,121,leaderboard:3
user:2646,69,leaderboard:3
user:2647,412,leaderboard:2
user:2648,29,leaderboard:2
user:2649,359,leaderboard:3
user:2650,166,leaderboard:3
user:2651,288,leaderboard:3
user:2652,380,leaderboard:2
user:2653,470,leaderboard:3
user:2654,379,leaderboard:3
user:2655,374,leaderboard:2
user:2656,327,leaderboard:2
user:2657,397,leaderboard:2
user:2658,441,leaderboard:3
user:2659,116,leaderboard:3
user:2660,90,leaderboard:2
user:2661,289,leaderboard:2
user:2662,187,leaderboard:2
user:2663,53,leaderboard:2
user:2664,28,leaderboard:3
user:2665,493,leaderboard:2
user:2666,207,leaderboard:2
user:2667,404,leaderboard:3
user:2668,478,leaderboard:3
user:2669,261,leaderboard:3
user:2670,40,leaderboard:2
user:2671,363,leaderboard:3
user:2672,468,leaderboard:3
user:2673,330,leaderboard:3
user:2674,165,leaderboard:3
user:2675,341,leaderboard:2
user:2676,184,leaderboard:3
user:2677,250,leaderboard:2
user:2678,451,leaderboard:2
user:2679,294,leaderboard:2
user:2680,386,leaderboard:2
user:2681,474,leaderboard:3
user:2682,158,leaderboard:3
user:2683,234,leaderboard:2
user:2684,142,leaderboard:2
user:2685,234,leaderboard:3
user:2686,21,leaderboard:3
user:2687,218,leaderboard:2
user:2688,78,leaderboard:2
user:2689,138,leaderboard:3
user:2690,401,leaderboard:3
user:2691,366,leaderboard:3
user:2692,50,leaderboard:3
user:2693,210,leaderboard:3
user:2694,477,leaderboard:3
user:2695,414,leaderboard:2
user:2696,20,leaderboard:3
user:2697,304,leaderboard:2
user:2698,421,leaderboard:3
user:2699,347,leaderboard:2
user:2700,128,leaderboard:3
user:2701,374,leaderboard:3
user:2702,13,leaderboard:2
user:2703,413,leaderboard:3
user:2704,382,leaderboard:3
user:2705,71,leaderboard:3
user:2706,173,leaderboard:3
user:2707,118,leaderboard:3
user:2708,134,leaderboard:3
user:2709,2,leaderboard:2
user:2710,430,leaderboard:2
user:2711,349,leaderboard:2
user:2712,444,leaderboard:3
user:2713,205,leaderboard:2
user:2714,366,leaderboard:2
user:2715,359,leaderboard:3
user:2716,232,leaderboard:2
user:2717,83,leaderboard:2
user:2718,204,leaderboard:3
user:2719,152,leaderboard:3
user:2720,92,leaderboard:3
user:2721,18,leaderboard:2
user:2722,206,leaderboard:3
user:2723,208,leaderboard:2
user:2724,433,leaderboard:3
user:2725,367,leaderboard:2
user:2726,234,leaderboard:2
user:2727,43,leaderboard:2
user:2728,169,leaderboard:3
user:2729,293,leaderboard:3
user:2730,368,leaderboard:3
user:2731,299,leaderboard:2
user:2732,456,leaderboard:2
user:2733,143,leaderboard:2
user:2734,145,leaderboard:2
user:2735,400,leaderboard:2
user:2736,89,leaderboard:3
user:2737,137,leaderboard:2
user:2738,131,leaderboard:2
user:2739,264,leaderboard:3
user:2740,478,leaderboard:2
user:2741,153,leaderboard:2
user:2742,150,leaderboard:3
user:2743,217,leaderboard:2
user:2744,247,leaderboard:3
user:2745,229,leaderboard:3
user:2746,250,leaderboard:3
user:2747,472,leaderboard:2
user:2748,370,leaderboard:2
user:2749,209,leaderboard:3
user:2750,95,leaderboard:3
user:2751,469,leaderboard:2
user:2752,386,leaderboard:3
user:2753,87,leaderboard:2
user:2754,243,leaderboard:3
user:2755,389,leaderboard:2
user:2756,143,leaderboard:3
user:2757,168,leaderboard:3
user:2758,450,leaderboard:3
user:2759,345,leaderboard:3
user:2760,202,leaderboard:3
user:2761,88,leaderboard:2
user:2762,416,leaderboard:3
user:2763,79,leaderboard:3
user:2764,437,leaderboard:3
user:2765,83,leaderboard:2
user:2766,102,leaderboard:2
user:2767,434,leaderboard:2
user:2768,96,leaderboard:3
user:2769,97,leaderboard:3
user:2770,61,leaderboard:3
user:2771,0,leaderboard:3
user:2772,42,leaderboard:2
user:2773,438,leaderboard:3
user:2774,472,leaderboard:2
user:2775,59,leaderboard:2
user:2776,107,leaderboard:2
user:2777,198,leaderboard:3
user:2778,396,leaderboard:3
user:2779,336,leaderboard:2
user:2780,34,leaderboard:3
user:2781,24,leaderboard:2
user:2782,75,leaderboard:2
user:2783,98,leaderboard:3
user:2784,179,leaderboard:2
user:2785,135,leaderboard:2
user:2786,431,leaderboard:3
user:2787,293,leaderboard:3
user:2788,248,leaderboard:2
user:2789,129,leaderboard:3
user:2790,271,leaderboard:3
user:2791,245,leaderboard:2
user:2792,56,leaderboard:2
user:2793,201,leaderboard:3
user:2794,74,leaderboard:3
user:2795,344,leaderboard:3
user:2796,439,leaderboard:3
user:2797,340,leaderboard:3
user:2798,91,leaderboard:2
user:2799,282,leaderboard:2
user:2800,198,leaderboard:2
user:2801,428,leaderboard:3
user:2802,428,leaderboard:3
user:2803,84,leaderboard:3
user:2804,97,leaderboard:2
user:2805,377,leaderboard:2
user:2806,138,leaderboard:3
user:2807,83,leaderboard:3
user:2808,271,leaderboard:2
user:2809,86,leaderboard:3
user:2810,328,leaderboard:2
user:2811,463,leaderboard:3
user:2812,15,leaderboard:3
user:2813,16,leaderboard:2
user:2814,185,leaderboard:2
user:2815,171,leaderboard:3
user:2816,346,leaderboard:2
user:2817,68,leaderboard:3
user:2818,314,leaderboard:3
user:2819,275,leaderboard:3
user:2820,324,leaderboard:2
user:2821,268,leaderboard:2
user:2822,231,leaderboard:2
user:2823,274,leaderboard:2
user:2824,111,leaderboard:2
user:2825,438,leaderboard:2
user:2826,359,leaderboard:3
user:2827,439,leaderboard:3
user:2828,353,leaderboard:2
user:2829,118,leaderboard:3
user:2830,379,leaderboard:2
user:2831,484,leaderboard:3
user:2832,492,leaderboard:3
user:2833,467,leaderboard:2
user:2834,285,leaderboard:2
user:2835,201,leaderboard:3
user:2836,271,leaderboard:3
user:2837,238,leaderboard:2
user:2838,60,leaderboard:3
user:2839,201,leaderboard:3
user:2840,218,leaderboard:3
user:2841,165,leaderboard:3
user:2842,431,leaderboard:2
user:2843,30,leaderboard:2
user:2844,116,leaderboard:3
user:2845,240,leaderboard:3
user:2846,198,leaderboard:2
user:2847,201,leaderboard:2
user:2848,492,leaderboard:2
user:2849,413,leaderboard:2
user:2850,272,leaderboard:3
user:2851,101,leaderboard:2
user:2852,430,leaderboard:3
user:2853,123,leaderboard:2
user:2854,98,leaderboard:2
user:2855,289,leaderboard:2
user:2856,53,leaderboard:3
user:2857,436,leaderboard:3
user:2858,290,leaderboard:3
user:2859,384,leaderboard:3
user:2860,342,leaderboard:3
user:2861,228,leaderboard:3
user:2862,419,leaderboard:2
